timestamp,message
1758591868920,"{""timestamp"":1758591868920,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 9b7ef20eb2f2d08e70127ca5d9d82e0e.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""qa22Iz9W4-V83Yx8KINbzTh1kcIcnZ7d2_u-iOfjWJBaXNyrZWAzeQ==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7c-24511e88425ab97b074be7b1"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591868920,"{""timestamp"":1758591868920,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.108"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 9b7ef20eb2f2d08e70127ca5d9d82e0e.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""oHoistVSYnCb9nPiGdKihRLgecCu2CABV8oPR2x4wUkPRlBA39kHMA==""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7c-7eaecbd35eeac8d956ed256c"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591868920,"{""timestamp"":1758591868920,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 dfe31bf7b85c48cfb6f45f0bd11a831a.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""SSNJY-si30aH5AQLrGhBuB_SWmSrEzFSVGUyGPEUx2oJTR3lJNtIgw==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7c-618394db7c0eceb82b4b39c2"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591868921,"{""timestamp"":1758591868921,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.108"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 79b87328d22b783451746fc43a94ba0c.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""fnQQT6QUINhGYMoVaFLV4Ump_wNskba9OczXc8rBM2NgxnczbEwHAw==""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7c-242492337f5a08620f63f1e0"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591869918,"{""timestamp"":1758591869918,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 14f0aaba6199877785efdf0b221b4382.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""fId99UTAc9CmITbPrLc3krEe_R5_xLfYOcGoQgKnCJADm9dtrjfPRQ==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7d-51dd7f574ce8e9e33cefb97a"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591869918,"{""timestamp"":1758591869918,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 053494a48fcfb178b1985a43737e58a4.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""efNhts-e5z5w5X2EaHTh46O5RV4RD11gvwWC7BII6BWJxEMKO4Q-PA==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7d-27a065a36173d529776cf442"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591869918,"{""timestamp"":1758591869918,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.109"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 9e227b96c257f88f6508ddfab544aba6.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""FXu-lAmrHcpbySdzsHN-Zs3Q4rql1Mnrb125rbpg-DE9Mo11EhqKmg==""},{""name"":""Content-Type"",""value"":""application/json""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7d-4ef0fb876b6c1ba4767bd314"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591869919,"{""timestamp"":1758591869919,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.108"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 25d42d7d3f26fb1646c610a058a34930.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""cVGMYgUhIiEvTUZIR4SaYKwilQ2mfmUw90OpSjTqAnPH4e1Xpn4Gdg==""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7d-62c14e21650faf42015cad4b"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591869919,"{""timestamp"":1758591869919,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 c35780d32cb2af0d5eea7954530369ae.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""_1jtoMx6hRQXhZSxiyuQQnJvFlUosxB8o7PR6lnO-u4F4wd-WAB2vw==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7d-767bcefa07dff5f20a4fab70"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591870918,"{""timestamp"":1758591870918,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 b7727447474eb71491362359d110c4b0.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""svyUNgmIhguGxf2a3lUbAHY9zNfspgrJrlhvvub1GPamY4Kgh4P6RQ==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7e-31c9dbe30bca51a376ffa132"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591870919,"{""timestamp"":1758591870919,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.109"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Connection"",""value"":""keep-alive""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 5f6f603bb52824cdfdf1152399570af8.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""rTg2zwAHOY7bPdTtyH_zdfhcuckc5neGyJfaRvUXLduXTgA9-WdiZw==""},{""name"":""Content-Type"",""value"":""application/json""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7e-6cdd1a182865ccee28a94c62"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
1758591870919,"{""timestamp"":1758591870919,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:ap-northeast-2:030172395454:regional/webacl/apdev-waf-web-acl/a5bb450b-1b26-4826-bbb4-cc0202390367"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""ALB"",""httpSourceId"":""030172395454-app/apdev-alb/d71fbb1e67c4b38e"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesCommonRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesKnownBadInputsRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""3.172.65.119"",""country"":""KR"",""headers"":[{""name"":""Host"",""value"":""d18t43ime9723g.cloudfront.net""},{""name"":""Content-Type"",""value"":""application/json""},{""name"":""X-Forwarded-For"",""value"":""3.35.223.129""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Content-Length"",""value"":""224""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate""},{""name"":""User-Agent"",""value"":""Python/3.10 aiohttp/3.12.15""},{""name"":""Via"",""value"":""1.1 6e3e108ff1a26a70c2839450787999f8.cloudfront.net (CloudFront)""},{""name"":""X-Amz-Cf-Id"",""value"":""CkXtTuR161iX4wvba6hT1wtZ7bSnk47Xa6YU7F4vYV7K36M7o4xkEQ==""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/v1/user"",""args"":"""",""httpVersion"":""HTTP/1.1"",""httpMethod"":""POST"",""requestId"":""1-68d1fb7e-60bc2173473d0bf344008c28"",""fragment"":"""",""scheme"":""http"",""host"":""d18t43ime9723g.cloudfront.net""},""requestBodySize"":224,""requestBodySizeInspectedByWAF"":224}"
